generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finish,best_obj_progress,best_obj_speed_for_progress,best_obj_safe_progress,best_obj_path_efficiency,mean_obj_finish,mean_obj_progress,mean_obj_speed_for_progress,mean_obj_safe_progress,mean_obj_path_efficiency
184,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,433.93000000000075,49776.36999999996,43393,4977637,19.953538800007664,2097.302840099961,22.61904761904762,24.189420162708142,24.189420162708142,24.088982150527766,9.040208333333348,1.0,100.0,0.0,0.0,2.857142857142857,7.857142857142857,14.285714285714285,22.61904761904762,22.878214493546,22.857142857142858,65.71428571428571,77.14285714285715,1.8647711617606026,4.525117601667132,9.93708542415074,16.29665102277483,24.189420162708142,22.68219390906857,25.61832095005026,66.21740477684155,78.27552795410156,1.8647711617606026,4.525117601667132,9.93708542415074,16.29665102277483,24.189420162708142,22.68219390906857,25.61832095005026,66.21740477684155,78.27552795410156,1.5600000000000012,2.3059999999999947,5.084999999999936,6.204999999999912,9.040208333333348,6.587573051329361,10.292499999999825,17.618999999999957,30.00000000000189,5.135571778897429,37.21816044077277,87.01803146909151,140.74761347472668,244.2621803760294,258.89620541825644,225.88685426861048,714.1277511171998,899.882713675499,1.8046660221495927,4.496770383506691,9.874827159573162,16.233460054786242,24.088982150527766,22.622026079746014,25.452047677568956,66.05483330093178,78.09432807138789,1804666.0221495926,4496770.383506691,9874827.159573162,16233460.05478624,24088982.150527764,22622026.079746015,25452047.677568953,66054833.30093178,78094328.07138789,156.0,230.6,508.5,620.5,904.0208333333334,658.7573051329088,1029.25,1761.9000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.24189420162708145,0.12334985038927404,0.015381028538658503,0.24162027812303433
185,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,496.7400000000017,50273.109999999964,49674,5027311,25.45230210002046,2122.8905634999974,26.60714285714286,28.1939767186259,28.1939767186259,28.080401343876918,10.348750000000036,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,12.857142857142858,26.60714285714286,25.409277391358856,57.14285714285714,63.71428571428572,77.14285714285715,3.7449645996093754,4.944527217320034,6.583315985543387,14.963310786655972,28.1939767186259,25.35851177000527,60.0,65.67061175622115,78.27552795410156,3.7449645996093754,4.944527217320034,6.583315985543387,14.963310786655972,28.1939767186259,25.35851177000527,60.0,65.67061175622115,78.27552795410156,1.7900000000000014,2.9069999999999823,6.104999999999914,7.614999999999882,10.348750000000036,6.961450287416456,15.537499999999735,20.37400000000039,30.00000000000189,28.63142579048872,43.74192752411691,66.20830900548754,141.0396930538118,296.20808231170895,289.01371564324484,651.0453733578324,716.2975349247456,899.882713675499,3.717035968183585,4.852659370885098,6.5015299863141,14.88956974696292,28.080401343876918,25.29508693867508,59.772548669485744,65.4904450033151,78.09432807138789,3717035.968183585,4852659.370885097,6501529.986314099,14889569.74696292,28080401.343876917,25295086.938675083,59772548.66948574,65490445.0033151,78094328.07138789,179.0,290.7,610.5,761.5,1034.875,696.1450287416169,1553.75,2037.4000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.28193976718625896,0.13098417484547886,0.015381028538658503,0.28162072704596813
186,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,525.9800000000032,50799.08999999997,52598,5079909,25.662078199966345,2148.715788599977,27.916666666666668,29.731674152099345,29.731674152099345,29.612205385330594,10.957916666666733,1.0,100.0,0.0,2.857142857142857,2.857142857142857,7.857142857142857,18.57142857142857,27.916666666666668,24.217267574043824,57.14285714285714,62.857142857142854,77.14285714285715,4.790338788713728,5.5301731654575885,10.036636761256627,18.800036566598074,29.731674152099345,24.30740484531818,60.0,64.90964835030692,78.27552795410156,4.790338788713728,5.5301731654575885,10.036636761256627,18.800036566598074,29.731674152099345,24.30740484531818,60.0,64.90964835030692,78.27552795410156,1.9000000000000015,3.291999999999974,5.259999999999932,8.444999999999865,10.957916666666733,7.440931549637716,16.00999999999975,21.14100000000051,30.00000000000189,40.14506433904171,50.0654977761209,89.22794077742219,172.8516777335608,306.2667687509206,278.6696910156154,634.9563183318824,707.2078190721572,899.882713675499,4.761298643649389,5.4898531473459125,9.974595667548805,18.707516171297293,29.612205385330594,24.242801371405204,59.804492061101215,64.70716411370148,78.09432807138789,4761298.643649389,5489853.147345913,9974595.667548805,18707516.171297293,29612205.38533059,24242801.371405207,59804492.06110121,64707164.113701485,78094328.07138789,190.0,329.20000000000005,526.0,844.5,1095.7916666666667,744.0931549637377,1601.0,2114.1000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.2973167415209934,0.136158177266051,0.024961952905442883,0.2970414847056381
187,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,447.680000000002,51246.76999999997,44768,5124677,19.308001700032037,2168.1777607999975,22.321428571428573,23.968502920720358,23.968502920720358,23.865375774390248,9.326666666666709,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,14.285714285714285,22.321428571428573,23.002929789736886,28.57142857142857,63.71428571428572,77.14285714285715,1.8731961931501118,5.04830823625837,5.74702535356794,16.402010236467632,23.968502920720358,22.667157281070903,31.28960252868255,64.86957002668191,78.27552795410156,1.8731961931501118,5.04830823625837,5.74702535356794,16.402010236467632,23.968502920720358,22.667157281070903,31.28960252868255,64.86957002668191,78.27552795410156,2.0899999999999994,3.145999999999977,5.084999999999936,7.0349999999998944,9.326666666666709,6.911888108341092,11.072499999999808,19.37500000000023,30.00000000000189,5.134822456355323,46.41509611569345,65.54831686469697,144.14482806622982,277.14633011049153,320.56115038225596,319.9621768798679,716.9508771836757,1575.731241876776,1.813091058327656,4.993729803182779,5.705848875218985,16.337317029590473,23.865375774390248,22.614605670423554,31.157489106294836,64.69184139819244,78.09432807138789,1813091.058327656,4993729.803182779,5705848.875218985,16337317.029590473,23865375.77439025,22614605.67042355,31157489.106294837,64691841.398192436,78094328.07138789,209.0,314.6,508.5,703.5,932.6666666666666,691.1888108340747,1107.25,1937.5000000000002,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.2396850292072036,0.12540560405302786,0.015976266633896598,0.23917409884886287
188,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,477.09000000000333,51723.85999999997,47709,5172386,24.047102999989875,2192.393510099966,24.702380952380953,26.027796163012994,26.027796163012994,25.918340612106352,9.93937500000007,1.0,100.0,0.0,0.0,5.714285714285714,5.714285714285714,14.285714285714285,24.702380952380953,24.16278117955518,48.57142857142857,62.857142857142854,77.14285714285715,1.8858882359095983,5.788443974086217,5.981641496930804,15.003978184291295,26.027796163012994,24.397775033435806,49.37175337399364,64.65436526707242,78.27552795410156,1.8858882359095983,5.788443974086217,5.981641496930804,15.003978184291295,26.027796163012994,24.397775033435806,49.37175337399364,64.65436526707242,78.27552795410156,2.209999999999997,3.0649999999999786,4.91499999999994,6.619999999999903,9.93937500000007,7.389523385129805,14.649999999999732,20.103000000000364,30.00000000000189,5.320796731859446,53.948324526287614,57.36855034995824,136.48671886324883,270.1342399716788,281.33199205861536,496.6916202538796,723.8956404276192,899.882713675499,1.8257829151128673,5.7164611003788215,5.930941702116813,14.936888543808967,25.918340612106352,24.33228990502249,49.081325000473825,64.44861451409645,78.09432807138789,1825782.9151128673,5716461.100378823,5930941.702116813,14936888.543808967,25918340.612106353,24332289.905022487,49081325.00047383,64448614.51409645,78094328.07138789,221.0,306.5,491.5,662.0,993.9375,738.952338512945,1465.0,2010.300000000002,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.2602779616301299,0.12066570121166004,0.015381028538658503,0.25991419485607886
189,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,501.24000000000126,52225.09999999997,50124,5222510,25.220913400000427,2217.807764899975,26.01190476190476,27.742908618755603,27.742908618755603,27.62840644512516,10.442500000000026,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,20.0,26.01190476190476,24.090529254734996,44.285714285714285,63.71428571428572,77.14285714285715,3.585079738071987,5.1378953116280695,8.385438919067383,20.994789940970286,27.742908618755603,24.046146227734603,47.12519353106357,65.11873184392877,78.27552795410156,3.585079738071987,5.1378953116280695,8.385438919067383,20.994789940970286,27.742908618755603,24.046146227734603,47.12519353106357,65.11873184392877,78.27552795410156,1.5100000000000011,2.8669999999999827,5.184999999999934,9.014999999999851,10.442500000000026,7.021639914103902,15.002499999999724,19.806000000000303,30.00000000000189,26.964504323899746,47.05803355649114,67.37373431358355,191.1143849156797,285.5069637756801,280.1711193190263,498.61877533234656,725.7329401940108,899.882713675499,3.559952773567663,5.082899048446757,8.327501773039952,20.88749878216872,27.62840644512516,23.983091952943898,46.96164491228824,64.92817929141866,78.09432807138789,3559952.773567663,5082899.048446757,8327501.773039952,20887498.782168724,27628406.445125163,23983091.9529439,46961644.91228824,64928179.29141866,78094328.07138789,151.0,286.7,518.5,901.5,1044.25,702.1639914103637,1500.25,1980.6000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.277429086187556,0.13020882050745838,0.015381028538658503,0.27694110374095643
190,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,461.16000000000247,52686.25999999997,46116,5268626,23.34304239996709,2241.3290377999656,22.023809523809522,23.582053665555005,23.582053665555005,23.475941734772707,9.607500000000051,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,11.428571428571429,22.023809523809522,24.222314537259855,20.714285714285715,65.71428571428571,77.14285714285715,1.4313997541155135,5.263524736676897,5.979746409824917,12.807688031877792,23.582053665555005,24.16161154145453,23.44632012503488,66.1831330100352,78.27552795410156,1.4313997541155135,5.263524736676897,5.979746409824917,12.807688031877792,23.582053665555005,24.16161154145453,23.44632012503488,66.1831330100352,78.27552795410156,1.6400000000000012,3.47399999999997,5.36249999999993,7.209999999999891,9.607500000000051,6.86935813959387,10.48999999999982,19.944000000000322,30.00000000000189,29.671294257044792,48.97081459667461,59.32003419921966,124.32609382132796,245.26411562890613,275.26573129483296,213.06105623580515,725.798657789451,899.882713675499,1.2920765911674914,5.213306928458148,5.899284624875612,12.720818074193117,23.475941734772707,24.099815740425804,23.34238206397864,66.01163135737829,78.09432807138789,1292076.5911674914,5213306.928458148,5899284.624875613,12720818.074193116,23475941.73477271,24099815.7404258,23342382.063978642,66011631.35737829,78094328.07138789,164.0,347.4,536.25,721.0,960.75,686.9358139593538,1049.0,1994.4000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.23582053665555006,0.11038699868256226,0.015381028538658503,0.2355250447149235
191,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,501.6600000000018,53187.91999999998,50166,5318792,26.789153000048827,2268.332002500014,27.73809523809524,29.21525836891139,29.21525836891139,29.1006497469609,10.451250000000037,1.0,100.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,20.0,27.73809523809524,24.914536459346923,57.14285714285714,65.71428571428571,77.14285714285715,3.068945748465402,5.857149941580636,11.051391192844935,20.231800079345703,29.21525836891139,24.854647023917856,60.0,66.50959462689984,78.27552795410156,3.068945748465402,5.857149941580636,11.051391192844935,20.231800079345703,29.21525836891139,24.854647023917856,60.0,66.50959462689984,78.27552795410156,2.2299999999999964,4.1539999999999555,5.617499999999925,7.299999999999889,10.451250000000037,6.9368714805381915,15.082499999999758,19.726000000000287,30.00000000000189,18.43576177963405,64.25172177760177,97.48722724989057,184.49066572263837,304.4552838176937,286.8918982279521,647.2413056623191,745.5851248452674,899.882713675499,3.0016273127036235,5.797304993782382,11.000718977765406,20.138858788734673,29.1006497469609,24.790616204611652,59.79897365105309,66.31821112367614,78.09432807138789,3001627.3127036234,5797304.993782382,11000718.977765406,20138858.788734674,29100649.746960904,24790616.204611648,59798973.651053086,66318211.12367614,78094328.07138789,223.0,415.4,561.75,730.0,1045.125,693.6871480537894,1508.25,1972.6000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.2921525836891139,0.13724105243707682,0.015381028538658503,0.29167661462252886
192,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,530.3200000000056,53718.23999999998,53032,5371824,30.18917779996991,2298.7039702999755,29.821428571428573,31.404451825722955,31.404451825722955,31.28384807850527,11.048333333333451,1.0,100.0,0.0,0.0,2.857142857142857,7.857142857142857,15.714285714285714,29.821428571428573,27.32959728490528,62.857142857142854,67.42857142857144,77.14285714285715,1.8587439400809151,5.266932896205357,8.842754364013672,16.915302276611328,31.404451825722955,27.212420738381564,65.47254698617118,68.91630839994558,78.27552795410156,1.8587439400809151,5.266932896205357,8.842754364013672,16.915302276611328,31.404451825722955,27.212420738381564,65.47254698617118,68.91630839994558,78.27552795410156,2.1699999999999977,2.487999999999991,4.764999999999943,7.71499999999988,11.048333333333451,7.976124354736952,17.367499999999914,22.345000000000695,30.00000000000189,5.279634923659614,46.26980225518346,78.69047154404507,144.83915512636304,328.74721768290374,314.6410014950441,703.1664155907929,787.4352044768636,902.0615426599979,1.798638660445992,5.231746433585604,8.766051901798406,16.84500345634752,31.28384807850527,27.140158300783174,65.2705275429123,68.70353047988156,78.09432807138789,1798638.6604459921,5231746.433585605,8766051.901798405,16845003.45634752,31283848.078505274,27140158.30078317,65270527.5429123,68703530.47988157,78094328.07138789,217.0,248.8,476.5,771.5,1104.8333333333333,797.6124354736592,1736.75,2234.5,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.3140445182572295,0.13281272301402966,0.015381028538658503,0.3135366809456193
193,0.08173744989911419,77.14285714285715,78.27552795410156,78.27552795410156,17.029999999999863,0,1,899.882713675499,1703,78.09432807138789,"[0.0, 0.7827552795410156, 0.338411199188236, 0.0, 0.7780995313025697]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,419.57000000000335,54137.80999999998,41957,5413781,25.48354119999567,2324.4285715000005,21.726190476190478,23.395242713543315,23.395242713543315,23.298011383223784,8.741041666666737,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,14.285714285714285,21.726190476190478,22.510311947881345,20.0,62.857142857142854,77.14285714285715,1.8776920863560267,4.973559788295201,10.63314574105399,15.45264380318778,23.395242713543315,22.415649695099326,21.38113703046526,64.28571428571429,78.27552795410156,1.8776920863560267,4.973559788295201,10.63314574105399,15.45264380318778,23.395242713543315,22.415649695099326,21.38113703046526,64.28571428571429,78.27552795410156,1.6300000000000012,2.850999999999983,4.839999999999941,5.784999999999921,8.741041666666737,7.182513557123954,8.489999999999863,18.726000000000138,30.00000000000189,5.135452393049491,43.0544172488153,97.67765919677913,132.42546147480607,237.5803195235679,257.67967831146893,191.7825806736946,708.6255507074297,899.882713675499,1.8175869509036342,4.929215812363985,10.571870290331887,15.394811377726304,23.298011383223784,22.35093062411963,21.28141581583953,64.09638566016359,78.09432807138789,1817586.9509036343,4929215.812363985,10571870.290331889,15394811.377726305,23298011.383223787,22350930.62411963,21281415.81583953,64096385.66016358,78094328.07138789,163.0,285.1,484.0,578.5,874.1041666666666,718.251355712357,849.0,1872.600000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,inf,0.08173744989911419,78094328.07138789,0.0,0.7827552795410156,0.338411199188236,0.0,0.7780995313025697,0.0,0.2339524271354331,0.11700847345595011,0.027705140610201684,0.23367768514019138
