generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
188,1.00009999998001e+18,100.0,100.0,100.0,19.990000000000325,1,0,1183.6282501518726,1999,1000099999980.01,"[1.0, 100.0, -19.990000000000325, -0.0]",0.0679391520191859,0.22396066191316297,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,23,24,1,47,1,856.2300000000183,61903.760000000315,85623,6190376,44.41115399997216,3383.177593200002,75.29761904761905,76.28045737709583,76.28045737709583,479242947106.2056,17.83812500000038,1.0,100.0,0.0,8.571428571428571,11.428571428571429,65.71428571428571,92.85714285714286,75.29761904761905,32.921725263586445,100.0,100.0,100.0,10.688650948660715,11.585478373936244,68.4130181586756,95.4410675593785,76.28045737709583,32.42733084577073,100.0,100.0,100.0,10.688650948660715,11.585478373936244,68.4130181586756,95.4410675593785,76.28045737709583,32.42733084577073,100.0,100.0,100.0,3.93999999999996,4.323999999999952,16.174999999999734,20.420000000000393,17.83812500000038,7.057331783404211,22.400000000000702,24.617000000001056,30.00000000000189,89.53449854254723,101.0493636496365,730.9707677364349,1110.3749410510063,867.7475371584296,392.6662995915046,1164.3881156612188,1170.3991503179072,1204.229123748839,10688646.988659715,11585473.981935244,68412998.47617461,95441042.249378,479242947106.2056,499588535194.18274,1000099999977.54,1000099999978.705,1000099999980.01,10688646988659.715,11585473981935.244,68412998476174.6,95441042249378.0,4.7924294710620563e+17,4.9958853519418266e+17,1.00009999997754e+18,1.000099999978705e+18,1.00009999998001e+18,394.0,432.4,1617.5,2042.0,1783.8125,705.7331783403815,2240.0,2461.7000000000007,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1.00009999998021e+18,100.0,100.0,100.0,19.790000000000294,1,0,1180.2029226720333,1979,1000099999980.2101,"[1.0, 100.0, -19.790000000000294, -0.0]",0.06622535252887235,0.2218587679137311,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,22,26,0,48,0,810.1600000000125,62713.920000000326,81016,6271392,51.190109200018924,3434.544574300002,74.40476190476191,75.35397177650815,75.35397177650815,458408687288.2315,16.878333333333593,1.0,100.0,0.0,8.571428571428571,11.428571428571429,74.28571428571429,84.28571428571428,74.40476190476191,32.95512478254492,100.0,100.0,100.0,11.0296630859375,11.62175668988909,75.60368401663644,85.79342978341239,75.35397177650815,32.39817842143799,100.0,100.0,100.0,11.0296630859375,11.62175668988909,75.60368401663644,85.79342978341239,75.35397177650815,32.39817842143799,100.0,100.0,100.0,3.8299999999999623,4.45799999999995,15.954999999999721,19.465000000000245,16.878333333333593,6.670472351257654,21.43750000000055,23.020000000000802,26.2300000000013,98.36736078560352,105.77423387616872,842.2259854786098,994.8324922136962,858.3470996348187,394.1040070429785,1159.3851122148335,1172.861659361422,1184.4959917292,11029658.9059365,11621752.390888091,75603667.32663544,85793408.37841138,458408687288.2315,498283535877.35406,1000099999978.1726,1000099999979.195,1000099999980.2101,11029658905936.5,11621752390888.09,75603667326635.44,85793408378411.38,4.584086872882315e+17,4.9828353587735405e+17,1.0000999999781725e+18,1.000099999979195e+18,1.00009999998021e+18,383.0,445.8,1595.5,1946.5,1687.8333333333333,667.047235125736,2143.75,2302.0,2623.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1.00009999998021e+18,100.0,100.0,100.0,19.790000000000294,1,0,1180.2029226720333,1979,1000099999980.2101,"[1.0, 100.0, -19.790000000000294, -0.0]",0.06455478449797074,0.21977660040709984,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,21,27,0,48,0,742.8900000000096,63456.81000000033,74289,6345681,44.480040599999484,3479.1729277000413,68.92857142857143,69.78728965686781,69.78728965686781,437569787274.18,15.4768750000002,1.0,100.0,0.0,5.714285714285714,8.571428571428571,11.428571428571429,77.14285714285715,68.92857142857143,37.44213222168474,100.0,100.0,100.0,5.894889831542969,11.29515974862235,11.606533186776296,79.40524237496513,69.78728965686781,37.04658198893721,100.0,100.0,100.0,5.894889831542969,11.29515974862235,11.606533186776296,79.40524237496513,69.78728965686781,37.04658198893721,100.0,100.0,100.0,2.7299999999999858,4.127999999999957,4.677499999999945,17.244999999999898,15.4768750000002,7.27254917373395,21.122500000000503,21.92500000000063,24.540000000001037,52.39801613986492,98.2056618116796,103.09973547421396,905.6793561540544,799.5775600688843,445.13746703884806,1166.591373451054,1174.737893205136,1186.6973658427596,5894887.101541969,11295155.68462135,11606528.816775298,79405225.44996414,437569787274.18,496105016593.0303,1000099999978.5076,1000099999979.089,1000099999980.2101,5894887101541.969,11295155684621.35,11606528816775.297,79405225449964.12,4.3756978727418003e+17,4.961050165930302e+17,1.0000999999785075e+18,1.000099999979089e+18,1.00009999998021e+18,273.0,412.8,467.75,1724.5,1547.6875,727.2549173733719,2112.25,2192.5,2454.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1.00009999998025e+18,100.0,100.0,100.0,19.750000000000288,1,0,1172.8635340929031,1975,1000099999980.25,"[1.0, 100.0, -19.750000000000288, -0.0]",0.0629263573910401,0.21771397425809189,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,23,25,0,48,0,788.3000000000109,64245.11000000034,78830,6424511,50.00134820002131,3529.372797600052,73.27380952380953,74.18656739968914,74.18656739968914,479240853217.6434,16.422916666666893,1.0,100.0,0.0,8.571428571428571,10.571428571428573,63.57142857142857,78.57142857142858,73.27380952380953,34.04923197977744,100.0,100.0,100.0,10.55772236415318,11.403420857020787,65.35413003555233,81.3847405569894,74.18656739968914,33.465761045530925,100.0,100.0,100.0,10.55772236415318,11.403420857020787,65.35413003555233,81.3847405569894,74.18656739968914,33.465761045530925,100.0,100.0,100.0,3.429999999999971,4.339999999999952,14.672499999999731,18.61000000000011,16.422916666666893,6.711536385934718,21.49500000000056,22.50200000000072,24.12000000000097,92.70032125711441,97.81173476278782,684.2877843976021,935.5670191533864,846.9805921556739,406.3633560218858,1162.9380338992923,1174.2346717491746,1192.145675778389,10557718.76415218,11403416.727019787,65354115.363051325,81384721.9719884,479240853217.6434,499590543555.5517,1000099999978.2725,1000099999979.892,1000099999980.25,10557718764152.18,11403416727019.787,65354115363051.33,81384721971988.4,4.7924085321764346e+17,4.9959054355555174e+17,1.0000999999782725e+18,1.000099999979892e+18,1.00009999998025e+18,343.0,434.0,1467.25,1861.0,1642.2916666666667,671.1536385934462,2149.5,2250.2000000000003,2412.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1.00009999998025e+18,100.0,100.0,100.0,19.750000000000288,1,0,1172.8635340929031,1975,1000099999980.25,"[1.0, 100.0, -19.750000000000288, -0.0]",0.06133900818194786,0.2156707060690428,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,19,29,0,48,0,782.2600000000073,65027.37000000035,78226,6502737,43.16243789996952,3572.769876400009,73.57142857142857,74.6815858237921,74.6815858237921,395908014902.86005,16.297083333333486,1.0,100.0,0.0,5.714285714285714,17.42857142857143,65.71428571428571,77.14285714285715,73.57142857142857,30.558853666572084,100.0,100.0,100.0,5.776127406529017,17.846263885498047,67.44050736939974,79.0220832824707,74.6815858237921,29.946202377587227,100.0,100.0,100.0,5.776127406529017,17.846263885498047,67.44050736939974,79.0220832824707,74.6815858237921,29.946202377587227,100.0,100.0,100.0,2.619999999999988,5.116999999999935,14.054999999999744,17.57999999999995,16.297083333333486,6.031555547816145,21.037500000000488,21.964000000000635,22.89000000000078,50.71469593793154,155.53668601438403,724.2961196377873,906.4220416769385,848.6623905096203,367.23311777263217,1160.5697918869555,1176.344059202075,1186.4107614681125,5776124.786528017,17846258.768497046,67440492.80689874,79022066.13746971,395908014902.86005,489049435326.2723,1000099999978.3174,1000099999979.216,1000099999980.25,5776124786528.018,17846258768497.047,67440492806898.74,79022066137469.7,3.9590801490286e+17,4.890494353262722e+17,1.0000999999783174e+18,1.000099999979216e+18,1.00009999998025e+18,262.0,511.7,1405.5,1758.0,1629.7083333333333,603.155554781591,2103.75,2196.4,2289.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1.00009999998057e+18,100.0,100.0,100.0,19.430000000000238,1,0,1182.4867213368416,1943,1000099999980.57,"[1.0, 100.0, -19.430000000000238, -0.0]",0.05979170065993354,0.21364661416349412,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,27,21,0,48,0,811.2100000000115,65838.58000000037,81121,6583858,48.16106459998991,3621.106210800004,77.44047619047619,78.30075496531263,78.30075496531263,562578300738.0651,16.900208333333573,1.0,100.0,0.0,8.571428571428571,11.428571428571429,65.71428571428571,100.0,77.44047619047619,32.37870921852192,100.0,100.0,100.0,10.92071260724749,11.549631663731166,68.57142857142857,100.0,78.30075496531263,31.765256319497194,100.0,100.0,100.0,10.92071260724749,11.549631663731166,68.57142857142857,100.0,78.30075496531263,31.765256319497194,100.0,100.0,100.0,3.3099999999999734,4.190999999999955,14.974999999999724,19.77500000000029,16.900208333333573,6.358279212171624,21.31000000000053,22.419000000000707,23.54000000000088,95.91743990033865,100.49532536268234,741.6225645076483,1153.7221713364124,897.5024303505197,385.37147091584205,1166.0477763414383,1174.882971186936,1183.2304865270853,10920708.43724649,11549627.457730167,68571414.36892757,1000099999977.36,562578300738.0651,496102975857.51196,1000099999978.7424,1000099999979.296,1000099999980.57,10920708437246.49,11549627457730.168,68571414368927.57,1.00009999997736e+18,5.625783007380651e+17,4.96102975857512e+17,1.0000999999787425e+18,1.000099999979296e+18,1.00009999998057e+18,331.0,419.1,1497.5,1977.5,1690.0208333333333,635.8279212171368,2131.0,2241.9,2354.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1.00009999998057e+18,100.0,100.0,100.0,19.430000000000238,1,0,1182.4867213368416,1943,1000099999980.57,"[1.0, 100.0, -19.430000000000238, -0.0]",0.0582834247531775,0.21164151857003985,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,19,29,0,48,0,712.2300000000048,66550.81000000038,71223,6655081,40.29761310003232,3661.5950334000518,67.08333333333333,68.14437071847361,68.14437071847361,395901477689.2137,14.8381250000001,1.0,100.0,0.0,8.571428571428571,11.428571428571429,41.42857142857143,77.14285714285715,67.08333333333333,34.86606825295191,100.0,100.0,100.0,11.054235185895648,11.473071507045201,43.605246640635116,78.98909432547433,68.14437071847361,34.40155385699704,100.0,100.0,100.0,11.054235185895648,11.473071507045201,43.605246640635116,78.98909432547433,68.14437071847361,34.40155385699704,100.0,100.0,100.0,3.519999999999969,4.239999999999954,9.057499999999852,17.074999999999868,14.8381250000001,6.540001483260074,20.4725000000004,21.024000000000488,21.850000000000616,96.0582192838192,99.50376577749849,455.2647361587733,896.6483268290758,768.5251528814746,417.71053771429257,1163.4637759495527,1171.520768750459,1182.4867213368416,11054231.665894648,11473067.3920442,43605237.62063411,78989076.96547332,395901477689.2137,489054726768.12634,1000099999979.17,1000099999979.68,1000099999980.57,11054231665894.648,11473067392044.201,43605237620634.11,78989076965473.33,3.959014776892137e+17,4.890547267681264e+17,1.00009999997917e+18,1.00009999997968e+18,1.00009999998057e+18,352.0,424.0,905.75,1707.5,1483.8125,654.0001483259898,2047.25,2102.4,2185.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1.00009999998057e+18,100.0,100.0,100.0,19.430000000000238,1,0,1182.4867213368416,1943,1000099999980.57,"[1.0, 100.0, -19.430000000000238, -0.0]",0.056813195869432884,0.20965524100632424,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,26,22,0,48,0,749.7100000000108,67300.52000000038,74971,6730052,43.60789790004492,3705.3965949999983,71.54761904761905,72.26363574960158,72.26363574960158,541738930286.79736,15.618958333333559,1.0,100.0,0.0,8.571428571428571,11.428571428571429,20.0,100.0,71.54761904761905,37.74673177425018,100.0,100.0,100.0,11.083910805838448,11.477312632969447,21.237082481384277,100.0,72.26363574960158,37.35307824517133,100.0,100.0,100.0,11.083910805838448,11.477312632969447,21.237082481384277,100.0,72.26363574960158,37.35307824517133,100.0,100.0,100.0,3.47999999999997,3.94399999999996,5.534999999999926,19.550000000000257,15.618958333333559,7.241422581113971,21.030000000000488,21.586000000000574,23.79000000000092,95.47483602911234,100.63998384699225,184.04965073987842,1154.225870218128,829.358876487861,453.21065083717883,1167.4368300940841,1175.9425808131696,1201.893996424973,11083906.735837447,11477308.627968447,21237076.94638328,1000099999977.1699,541738930286.79736,498291017384.58954,1000099999979.08,1000099999979.541,1000099999980.57,11083906735837.447,11477308627968.447,21237076946383.277,1.0000999999771699e+18,5.417389302867973e+17,4.982910173845895e+17,1.00009999997908e+18,1.000099999979541e+18,1.00009999998057e+18,348.0,394.4,553.5,1955.0,1561.8958333333333,724.1422581113734,2103.0,2158.6,2379.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1.00009999998057e+18,100.0,100.0,100.0,19.430000000000238,1,0,1182.4867213368416,1943,1000099999980.57,"[1.0, 100.0, -19.430000000000238, -0.0]",0.05538005425329052,0.20768760486318988,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,27,21,0,48,0,748.7800000000107,68049.3000000004,74878,6804930,47.14445780002279,3752.7884737999993,72.08333333333333,72.79417120667857,72.79417120667857,562572794155.607,15.599583333333555,1.0,100.0,0.0,8.571428571428571,11.428571428571429,20.0,100.0,72.08333333333333,37.07521121784841,100.0,100.0,100.0,10.740601675851003,11.533590044294083,21.881677763802664,100.0,72.79417120667857,36.550713759680534,100.0,100.0,100.0,10.740601675851003,11.533590044294083,21.881677763802664,100.0,72.79417120667857,36.550713759680534,100.0,100.0,100.0,3.419999999999971,4.103999999999957,5.752499999999921,19.610000000000266,15.599583333333555,7.1584568164555495,21.122500000000503,21.86800000000062,22.77000000000076,92.17042378336191,101.65349080190063,188.34828558377922,1155.3428936488926,831.9386547810087,445.3385059621236,1166.1304371021688,1182.3509434960783,1187.6587979719043,10740598.255850004,11533586.138293084,21881672.401301667,1000099999977.595,562572794155.607,496109219716.0965,1000099999979.0425,1000099999980.156,1000099999980.57,10740598255850.004,11533586138293.084,21881672401301.664,1.000099999977595e+18,5.6257279415560704e+17,4.9610921971609645e+17,1.0000999999790426e+18,1.000099999980156e+18,1.00009999998057e+18,342.0,410.4,575.25,1961.0,1559.9583333333333,715.8456816455314,2112.25,2186.8,2277.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1.0000999999807e+18,100.0,100.0,100.0,19.300000000000217,1,0,1170.4197321608663,1930,1000099999980.7001,"[1.0, 100.0, -19.300000000000217, -0.0]",0.05398306435965712,0.2057384351889746,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,21,27,0,48,0,744.2600000000064,68793.5600000004,74426,6879356,42.82438909995835,3795.8235025000176,71.36904761904763,72.4688766683851,72.4688766683851,437572468861.163,15.505416666666799,1.0,100.0,0.0,8.571428571428571,17.42857142857143,47.857142857142854,77.14285714285715,71.36904761904763,33.96421477802083,100.0,100.0,100.0,11.10046114240374,18.262472152709964,50.5671603339059,79.47319030761719,72.4688766683851,33.33711417486341,100.0,100.0,100.0,11.10046114240374,18.262472152709964,50.5671603339059,79.47319030761719,72.4688766683851,33.33711417486341,100.0,100.0,100.0,3.3899999999999717,4.93899999999994,11.4999999999998,16.969999999999853,15.505416666666799,6.56047126049075,20.66000000000043,21.50600000000056,25.07000000000112,95.94669774919748,157.39840216711164,511.5625040344894,911.1322334185243,825.6093947817571,410.3819353392173,1164.8213026486337,1179.7448340043425,1189.4844121932983,11100457.75240274,18262467.213708963,50567148.898904905,79473173.5676162,437572468861.163,496102651514.2432,1000099999978.84,1000099999980.239,1000099999980.7001,11100457752402.74,18262467213708.965,50567148898904.9,79473173567616.19,4.37572468861163e+17,4.961026515142432e+17,1.0000999999788399e+18,1.000099999980239e+18,1.0000999999807e+18,339.0,493.90000000000003,1150.0,1697.0,1550.5416666666667,656.0471260490532,2066.0,2150.6,2507.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.0000999999807e+18,100.0,100.0,100.0,19.300000000000217,1,0,1170.4197321608663,1930,1000099999980.7001,"[1.0, 100.0, -19.300000000000217, -0.0]",0.05262131424303781,0.20380755867395575,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,20,28,0,48,0,711.1800000000056,69504.74000000041,71118,6950474,42.64303519995883,3838.66781720001,68.09523809523809,69.1692042501809,69.1692042501809,416735835856.1006,14.816250000000117,1.0,100.0,0.0,8.571428571428571,11.428571428571429,43.57142857142857,77.14285714285715,68.09523809523809,34.50492094123674,100.0,100.0,100.0,11.122117723737444,11.578984941755023,44.17927605765207,79.40687452043807,69.1692042501809,34.11142619899895,100.0,100.0,100.0,11.122117723737444,11.578984941755023,44.17927605765207,79.40687452043807,69.1692042501809,34.11142619899895,100.0,100.0,100.0,3.3899999999999717,4.072999999999958,10.027499999999831,16.494999999999777,14.816250000000117,6.718944803377706,20.70500000000044,21.42700000000055,23.99000000000095,96.01832064986229,101.65238771289587,464.1055848393589,910.6818487308919,782.8500158318008,416.17160379361,1165.008314769715,1170.3385529048742,1182.4867213368416,11122113.533736445,11578980.991754023,44179266.04765107,79406858.29543707,416735835856.1006,493032705856.0614,1000099999978.9874,1000099999979.5851,1000099999980.7001,11122113533736.445,11578980991754.023,44179266047651.06,79406858295437.06,4.167358358561007e+17,4.930327058560614e+17,1.0000999999789875e+18,1.000099999979585e+18,1.0000999999807e+18,339.0,407.3,1002.75,1649.5,1481.625,671.8944803377486,2070.5,2142.7000000000003,2399.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1.00009999998116e+18,100.0,100.0,100.0,18.840000000000146,1,0,1194.2495662271976,1884,1000099999981.1599,"[1.0, 100.0, -18.840000000000146, -0.0]",0.051293914962224296,0.20189480363494028,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,26,22,0,48,0,801.210000000009,70305.95000000042,80121,7030595,51.84369499998866,3890.7119876000215,78.51190476190476,79.45008402778988,79.45008402778988,541746116734.0026,16.691875000000188,1.0,100.0,0.0,8.571428571428571,20.0,77.14285714285715,100.0,78.51190476190476,31.922469766039704,100.0,100.0,100.0,11.229793003627233,21.84831292288644,78.97795813424247,100.0,79.45008402778988,31.149243690201164,100.0,100.0,100.0,11.229793003627233,21.84831292288644,78.97795813424247,100.0,79.45008402778988,31.149243690201164,100.0,100.0,100.0,3.329999999999973,5.36799999999993,16.13499999999973,19.465000000000245,16.691875000000188,6.004387512564793,20.58500000000042,21.371000000000542,22.740000000000755,97.99790430814028,187.64304833188652,902.0268560983241,1157.7614983171225,914.7349131490724,384.27600096690065,1170.5169603098184,1176.1697441242636,1194.2495662271976,11229789.573626233,21848307.526885442,78977942.20924146,1000099999977.77,541746116734.0026,498283204878.39374,1000099999979.475,1000099999980.13,1000099999981.1599,11229789573626.232,21848307526885.44,78977942209241.47,1.00009999997777e+18,5.417461167340026e+17,4.982832048783938e+17,1.000099999979475e+18,1.0000999999801299e+18,1.00009999998116e+18,333.0,536.8,1613.5,1946.5,1669.1875,600.4387512564597,2058.5,2137.1,2274.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1.00009999998116e+18,100.0,100.0,100.0,18.840000000000146,1,0,1194.2495662271976,1884,1000099999981.1599,"[1.0, 100.0, -18.840000000000146, -0.0]",0.050000000000000135,0.2,first_finish,1,157,0.9747744939496805,0.9906148964667427,0,48,48,0,0,48,30,18,0,48,0,817.550000000009,71123.50000000042,81755,7112350,45.08832789998269,3936.017226500029,81.72619047619048,82.46847657399553,82.46847657399553,625082468459.5416,17.032291666666854,1.0,100.0,0.0,8.571428571428571,37.42857142857143,74.28571428571429,100.0,81.72619047619048,29.15907335559407,100.0,100.0,100.0,10.911963326590401,39.139680510672065,76.47208213806152,100.0,82.46847657399553,28.5140246545885,100.0,100.0,100.0,10.911963326590401,39.139680510672065,76.47208213806152,100.0,82.46847657399553,28.5140246545885,100.0,100.0,100.0,3.3899999999999717,8.69399999999986,14.984999999999726,19.64000000000027,17.032291666666854,5.425997696116919,20.312500000000377,21.158000000000513,22.84000000000077,93.69057650119066,410.43551061302435,862.2567834723741,1159.4595299065113,949.8905790637558,349.44867553581986,1170.6523187253624,1180.0401434622704,1194.2495662271976,10911959.936589401,39139671.43167106,76472067.17306052,1000099999979.185,625082468459.5416,484145551681.6939,1000099999980.12,1000099999980.4349,1000099999981.1599,10911959936589.4,39139671431671.06,76472067173060.52,1.0000999999791849e+18,6.250824684595416e+17,4.841455516816939e+17,1.0000999999801199e+18,1.000099999980435e+18,1.00009999998116e+18,339.0,869.4000000000001,1498.5,1964.0,1703.2291666666667,542.5997696116714,2031.25,2115.8,2284.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
