generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes
146,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,144.38999999999902,21514.429999999873,14439,2151443,3.8228542000288144,791.6270278000156,6.845238095238095,8.203653267451694,8.203653267451694,8.163500149695357,3.0081249999999797,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.845238095238095,3.6299764496403153,8.571428571428571,14.285714285714285,14.285714285714285,1.8901770455496654,4.632902417864119,5.28294563293457,8.363914489746094,8.203653267451694,3.081370976058317,9.314181464059011,14.53515842982701,14.821750095912389,1.8901770455496654,4.632902417864119,5.28294563293457,8.363914489746094,8.203653267451694,3.081370976058317,9.314181464059011,14.53515842982701,14.821750095912389,1.7700000000000014,1.9270000000000016,2.427499999999992,2.854999999999983,3.0081249999999797,1.066010194310989,3.00499999999998,4.45999999999995,7.529999999999884,5.207124935026513,38.005183631181715,44.849723536521196,76.99273122522573,71.86775633822496,27.450855639364338,81.42914239875972,124.89452723637223,127.50601226533763,1.830071838424731,4.604624412680487,5.2526507832636256,8.325437467781912,8.163500149695357,3.074884638821134,9.2745242325451,14.486733431478491,14.736322589900126,1830071.838424731,4604624.412680487,5252650.783263626,8325437.467781913,8163500.149695356,3074884.638821134,9274524.2325451,14486733.431478493,14736322.589900127,177.0,192.7,242.75,285.5,300.8125,106.60101943110112,300.5,446.0000000000001,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.08203653267451695,-0.10027083333333264,-1.0
147,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,147.04999999999896,21661.479999999872,14705,2166148,3.676413000037428,795.392081100028,6.607142857142857,8.07889631816319,8.07889631816319,8.038190022062201,3.063541666666645,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,6.607142857142857,3.3582191790325076,8.571428571428571,8.571428571428571,14.285714285714285,1.8810926164899555,4.841292790004186,5.812134061540876,8.375791822160993,8.07889631816319,2.9099771054398706,9.31908471243722,10.556223733084545,14.821750095912389,1.8810926164899555,4.841292790004186,5.812134061540876,8.375791822160993,8.07889631816319,2.9099771054398706,9.31908471243722,10.556223733084545,14.821750095912389,1.6800000000000013,1.9340000000000015,2.6099999999999883,2.8849999999999825,3.063541666666645,1.1330793028721198,3.0124999999999797,4.771999999999944,7.529999999999884,5.134416573448107,40.4060712300241,49.66796218467607,76.7058416903019,70.87943432183631,26.38916836601267,82.42066921666265,91.38382645398381,127.50601226533763,1.8209874817691405,4.812312383932956,5.7489593935786925,8.337314796363346,8.038190022062201,2.9052175235596684,9.279477978223715,10.514072349258091,14.736322589900126,1820987.4817691406,4812312.383932956,5748959.393578693,8337314.796363346,8038190.022062202,2905217.523559668,9279477.978223715,10514072.349258091,14736322.589900127,168.0,193.4,261.0,288.5,306.3541666666667,113.30793028721433,301.25,477.20000000000016,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.08078896318163191,-0.10211805555555482,-1.0
148,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,139.9899999999991,21801.46999999987,13999,2180147,3.5664638999733143,799.0519349999959,5.833333333333333,7.365934281122118,7.365934281122118,7.3267053435867355,2.9164583333333147,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.833333333333333,3.398595815147666,8.571428571428571,8.571428571428571,14.285714285714285,1.8836157662527904,4.491271427699498,5.038206917898996,7.120568411690848,7.365934281122118,2.973416356280638,9.052656718662806,10.478245598929272,14.821750095912389,1.8836157662527904,4.491271427699498,5.038206917898996,7.120568411690848,7.365934281122118,2.973416356280638,9.052656718662806,10.478245598929272,14.821750095912389,1.6500000000000012,1.7800000000000014,2.0275000000000007,2.719999999999986,2.9164583333333147,1.307761270236462,2.944999999999981,4.771999999999944,7.659999999999881,5.135165893356316,36.47746977955103,42.80909508280456,65.49273831769824,64.35420204817244,26.758833071798612,79.40039283968508,89.34217867031695,127.50601226533763,1.8235106310868976,4.463494950218578,5.008514108803913,7.0838511731344225,7.3267053435867355,2.9668315302511594,9.013426586066199,10.4370162567506,14.736322589900126,1823510.6310868976,4463494.950218579,5008514.108803913,7083851.173134422,7326705.343586735,2966831.53025116,9013426.5860662,10437016.2567506,14736322.589900127,165.0,178.0,202.75,272.0,291.6458333333333,130.7761270236489,294.5,477.20000000000016,766.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.07365934281122116,-0.09721527777777715,-1.0
149,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,138.65999999999912,21940.12999999987,13866,2194013,3.961453399970196,803.1028010000009,6.25,7.746168602080573,7.746168602080573,7.707212917669676,2.8887499999999817,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.25,3.4825243991214463,8.571428571428571,10.28571428571431,14.285714285714285,1.8823678152901784,4.778323582240513,5.606028693062918,7.703755242483956,7.746168602080573,3.0492821158454975,8.9231538772583,11.798386710030709,14.821750095912389,1.8823678152901784,4.778323582240513,5.606028693062918,7.703755242483956,7.746168602080573,3.0492821158454975,8.9231538772583,11.798386710030709,14.821750095912389,1.5900000000000012,1.9280000000000015,2.1849999999999974,2.7999999999999843,2.8887499999999817,1.0578114691033653,2.952499999999981,4.08899999999996,7.529999999999884,5.1354331868642475,39.44362343549729,48.720942033454776,73.12600811943412,68.18441089481348,27.595704905318417,80.07415946759284,100.14066865071669,127.50601226533763,1.8222626798569923,4.749634138617077,5.574654972120886,7.666182116475836,7.707212917669676,3.0433012609446832,8.883747766710622,11.754926467001228,14.736322589900126,1822262.6798569923,4749634.138617078,5574654.972120885,7666182.116475837,7707212.917669677,3043301.2609446836,8883747.766710622,11754926.467001228,14736322.589900127,159.0,192.8,218.5,280.0,288.875,105.78114691033873,295.25,408.9000000000004,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.07746168602080572,-0.09629166666666607,-1.0
150,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,144.63999999999896,22084.76999999987,14464,2208477,6.0925721999956295,809.3477371000336,6.011904761904762,7.4436643577757335,7.4436643577757335,7.403466552001238,3.013333333333312,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.011904761904762,3.835015159010622,8.571428571428571,10.28571428571431,14.285714285714285,1.8833160400390625,3.905726296561105,4.999237060546876,7.245078768048968,7.4436643577757335,3.390281890003966,9.309873580932617,11.82116317749025,14.821750095912389,1.8833160400390625,3.905726296561105,4.999237060546876,7.245078768048968,7.4436643577757335,3.390281890003966,9.309873580932617,11.82116317749025,14.821750095912389,1.5300000000000011,1.7270000000000014,2.1874999999999973,2.859999999999983,3.013333333333312,1.1591669662112967,3.092499999999978,5.009999999999938,7.529999999999884,5.13450152130099,30.240625155717133,41.871193803846836,70.36495068669319,64.4724411628531,31.45746885143457,82.34250223636627,101.42944777756944,127.50601226533763,1.8232109047350027,3.8799760559359493,4.969820189353072,7.208158403098281,7.403466552001238,3.3857556063342704,9.270216350262075,11.776341646390678,14.736322589900126,1823210.9047350027,3879976.0559359496,4969820.189353072,7208158.4030982815,7403466.552001238,3385755.6063342704,9270216.350262076,11776341.646390678,14736322.589900127,153.0,172.7,218.75,286.0,301.3333333333333,115.916696621132,309.25,501.0,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.07443664357775732,-0.10044444444444374,-1.0
151,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,150.13999999999888,22234.90999999987,15014,2223491,5.666978000022937,815.1320220000343,5.178571428571429,6.861250741141184,6.861250741141184,6.819912613663708,3.127916666666643,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,5.178571428571429,3.7641456556577086,6.428571428571429,8.571428571428571,14.285714285714285,1.8833868844168526,2.744524819510324,4.578768866402762,6.093619210379464,6.861250741141184,3.307914152566799,8.556993348257881,10.381331852504188,14.821750095912389,1.8833868844168526,2.744524819510324,4.578768866402762,6.093619210379464,6.861250741141184,3.307914152566799,8.556993348257881,10.381331852504188,14.821750095912389,1.6600000000000013,1.8090000000000015,2.1399999999999983,2.8449999999999833,3.127916666666643,1.224710779349759,3.4949999999999695,5.009999999999938,7.529999999999884,5.139137662132271,16.936286436271622,37.498113584006205,53.5912062227726,58.96081080769227,31.220744203135713,78.27138132415712,90.52493706569078,127.50601226533763,1.8232817429615995,2.684678135369284,4.532381368289178,6.060865619173242,6.819912613663708,3.3051382892907757,8.518290629662632,10.339811327567121,14.736322589900126,1823281.7429615995,2684678.135369284,4532381.368289178,6060865.619173242,6819912.613663708,3305138.2892907755,8518290.629662633,10339811.327567121,14736322.589900127,166.0,180.9,214.0,284.5,312.7916666666667,122.47107793497841,349.5,501.0,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.06861250741141184,-0.10426388888888811,-1.0
152,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,146.819999999999,22381.72999999987,14682,2238173,5.38173890003236,820.6256689000293,6.5476190476190474,8.021787688845679,8.021787688845679,7.98112890912,3.058749999999979,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.5476190476190474,3.2969958152681498,8.571428571428571,8.571428571428571,14.285714285714285,1.8794522966657365,5.0928497314453125,6.769144875662667,8.339697974068777,8.021787688845679,2.7289010634358317,9.067886897495814,9.822830745152066,14.821750095912389,1.8794522966657365,5.0928497314453125,6.769144875662667,8.339697974068777,8.021787688845679,2.7289010634358317,9.067886897495814,9.822830745152066,14.821750095912389,1.8500000000000014,2.0819999999999994,2.7074999999999863,2.8349999999999835,3.058749999999979,1.030247998056757,2.9324999999999815,4.741999999999944,7.529999999999884,5.133919560161303,42.92002523764968,60.36924990452826,76.17871670424938,71.27972568013774,24.69788513506351,79.60041213035583,84.24990793019535,127.50601226533763,1.819347162746177,5.061676811420075,6.734684506412762,8.301271171331262,7.98112890912,2.7239799638028477,9.028807820968964,9.78249551179631,14.736322589900126,1819347.162746177,5061676.811420075,6734684.506412763,8301271.171331262,7981128.90912,2723979.963802848,9028807.820968965,9782495.511796309,14736322.589900127,185.0,208.2,270.75,283.5,305.875,103.02479980567786,293.25,474.2000000000001,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.08021787688845679,-0.10195833333333264,-1.0
153,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,156.42999999999876,22538.15999999987,15643,2253816,5.6635633000405505,826.4206945000333,6.964285714285713,8.373740854717436,8.373740854717436,8.331076643206652,3.2589583333333074,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,6.964285714285713,2.851557039762734,8.571428571428571,8.571428571428571,14.285714285714285,4.963945661272321,5.3553041730608255,7.094673429216657,8.097140448434013,8.373740854717436,2.415791665527628,9.435249056134905,10.041129793439593,14.821750095912389,4.963945661272321,5.3553041730608255,7.094673429216657,8.097140448434013,8.373740854717436,2.415791665527628,9.435249056134905,10.041129793439593,14.821750095912389,2.0000000000000013,2.403999999999993,2.709999999999986,2.8749999999999827,3.2589583333333074,1.132050572308426,3.337499999999973,4.6559999999999455,7.529999999999884,41.56604180880822,45.940855611115694,66.88952860236168,75.92512886598706,74.62817745056297,20.20614844968482,80.63398302718997,86.97072843030037,127.50601226533763,4.907404095230513,5.319288232205214,7.058456539688055,8.052064422212517,8.331076643206652,2.410013829505368,9.395918725805812,9.999124729652946,14.736322589900126,4907404.095230513,5319288.232205214,7058456.5396880545,8052064.422212518,8331076.643206652,2410013.829505368,9395918.725805812,9999124.729652947,14736322.589900127,200.0,240.4,271.0,287.5,325.8958333333333,113.205057230845,333.75,465.6,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.08373740854717437,-0.10863194444444359,-1.0
154,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,141.89999999999907,22680.059999999867,14190,2268006,4.954304100014269,831.4839441999793,5.595238095238095,7.105416456858317,7.105416456858317,7.065792520836606,2.9562499999999807,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.595238095238095,3.5931876839968018,8.571428571428571,8.571428571428571,14.285714285714285,1.8835013253348216,4.3522409711565295,4.9620900835309705,6.9242177690778455,7.105416456858317,3.1131652039818416,8.774730818612234,10.266419001988004,14.821750095912389,1.8835013253348216,4.3522409711565295,4.9620900835309705,6.9242177690778455,7.105416456858317,3.1131652039818416,8.774730818612234,10.266419001988004,14.821750095912389,1.7200000000000013,1.8510000000000015,1.9800000000000015,2.7049999999999863,2.9562499999999807,1.2722709764432782,3.0299999999999794,5.009999999999938,7.529999999999884,5.135019019508036,35.0613141104579,41.51695325598121,62.105538956820965,61.436021711188005,28.611339663505213,78.68359201960266,86.51087293103339,127.50601226533763,1.823396189773694,4.323395909842419,4.932748566577715,6.889255663538888,7.065792520836606,3.107738203605205,8.734402071579195,10.225792491115072,14.736322589900126,1823396.1897736941,4323395.9098424185,4932748.566577714,6889255.663538888,7065792.520836607,3107738.2036052058,8734402.071579196,10225792.49111507,14736322.589900127,172.0,185.1,198.0,270.5,295.625,127.22709764433047,303.0,501.0,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.07105416456858317,-0.09854166666666601,-1.0
155,0.01131175009591243,14.285714285714285,14.821750095912389,14.821750095912389,7.529999999999884,0,1,127.50601226533763,753,14.736322589900126,"[0.0, 0.1482175009591239, -0.2509999999999961, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,147.51999999999896,22827.579999999867,14752,2282758,5.435147599957418,837.0436479999917,6.488095238095238,7.897263027372813,7.897263027372813,7.8564594675638615,3.0733333333333115,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.0,5.714285714285714,6.488095238095238,3.2856927190458523,8.571428571428571,10.28571428571431,14.285714285714285,3.428388323102679,4.7516615731375555,5.811995097569056,7.511941364833287,7.897263027372813,2.8340777889079476,9.087294169834681,11.202753611973375,14.821750095912389,3.428388323102679,4.7516615731375555,5.811995097569056,7.511941364833287,7.897263027372813,2.8340777889079476,9.087294169834681,11.202753611973375,14.821750095912389,1.7200000000000013,2.069,2.437499999999992,2.774999999999985,3.0733333333333115,1.2323712463737644,2.949999999999981,4.780999999999944,7.529999999999884,25.41458736974164,39.51332735493779,49.894539190951036,72.36365646123886,70.22647561906524,24.874022491143116,79.74972749501467,95.247718857974,131.18831096589565,3.3679629085153096,4.720272112200097,5.745620203029867,7.474519053485232,7.8564594675638615,2.8263810510417584,9.048365160500047,11.16055900412686,14.736322589900126,3367962.9085153094,4720272.112200097,5745620.203029866,7474519.0534852315,7856459.467563863,2826381.0510417586,9048365.160500048,11160559.004126862,14736322.589900127,172.0,206.9,243.75,277.5,307.3333333333333,123.23712463737901,295.0,478.10000000000014,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.01131175009591243,14736322.589900127,0.0,0.1482175009591239,-0.2509999999999961,-1.0,0.0,0.07897263027372814,-0.10244444444444371,-1.0
156,0.012409356253487746,14.285714285714285,15.159356253487724,15.159356253487724,5.2499999999999325,0,1,128.36045952886343,525,15.096727893028197,"[0.0, 0.15159356253487724, -0.17499999999999774, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,151.13999999999888,22978.719999999867,15114,2297872,3.963780799997039,841.1188248000108,6.309523809523809,7.90252685546875,7.90252685546875,7.860969586328846,3.1487499999999766,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.309523809523809,3.545541098056055,8.571428571428571,10.28571428571431,14.285714285714285,1.8813814435686385,4.9849853515625,5.495424270629883,7.860864911760603,7.90252685546875,3.0611509848442595,9.025534902300153,11.348790305001414,15.159356253487724,1.8813814435686385,4.9849853515625,5.495424270629883,7.860864911760603,7.90252685546875,3.0611509848442595,9.025534902300153,11.348790305001414,15.159356253487724,1.7300000000000013,1.9570000000000016,2.4974999999999907,2.8399999999999834,3.1487499999999766,1.2430148581171245,3.0199999999999796,5.1629999999999345,7.529999999999884,5.140184641611995,41.86682248562575,47.83486269507557,74.79659002274275,69.76913990419871,27.441238334261232,80.18014438636601,98.20623154491203,131.18831096589565,1.8212763033839976,4.95553348463967,5.460001272023837,7.810990115170581,7.860969586328846,3.0538465138678066,8.983379211725678,11.30326209876987,15.096727893028197,1821276.3033839976,4955533.48463967,5460001.272023837,7810990.115170581,7860969.5863288455,3053846.5138678066,8983379.211725678,11303262.09876987,15096727.893028196,173.0,195.7,249.75,284.0,314.875,124.30148581171505,302.0,516.3,753.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.012409356253487746,15096727.893028196,0.0,0.15159356253487724,-0.17499999999999774,-1.0,0.0,0.0790252685546875,-0.10495833333333256,-1.0
